Sheereen & Sristi's Fast Food Centre,18446882,Sodepur
Momo Junction,18449027,Sodepur
Hungrybaaz,18777113,Sodepur
Just Baked,18213958,Sodepur
Cakes In The City,18566841,Sodepur
Wow! Momo,18779562,Sodepur
The Royal Spice,18616066,Sodepur
Big Bong,18853694,Sodepur
Penguin,18143277,Sodepur
Dhaka Biriyani House,18213956,Sodepur
Uchhash Restaurant,18881434,Sodepur
Aakash Caterer,23436,Sodepur
Hangout Cafe,18863237,Sodepur
Z Momo,18778438,Sodepur
The Holy Grail,18736464,Sodepur
Konica Restaurant,23103,Sodepur
AFC - Awesome Fried Chicken,18680284,Sodepur
TIME PASS,18678695,Sodepur
Snazzy,18810753,Sodepur
Pyknic,18754051,Sodepur
Ahare Bahare,18411061,Sodepur
Rannar Ghor,18675258,Sodepur
Tasty Fuchka,18886255,Sodepur
Penetti Coffee House,18288717,Sodepur
Shibani Cuisine,18888339,Sodepur
Lajawab Shahi Biriyani,18570646,Sodepur
Chung Wahh,18249164,Sodepur
Aafgani Dhaba,18793087,Sodepur
Kebab Kolkata,18591023,Sodepur
Pramathanath Mistanno Bhandar,18386208,Sodepur
Ranga Pisir Hessel,18604720,Sodepur
SUSWADU,18673638,Sodepur
Mahi Fast Food Centre,18730796,Sodepur
The Sugarr & Spice,18128508,Sodepur
Nilu' Rannaghar,18603257,Sodepur
7/12 Fried Ice Cream Parlour,18885965,Sodepur
Sodepur Inn,18143234,Sodepur
Tempting Delicacy,18724580,Sodepur
The Hookup,18612992,Sodepur
Maa Durga Sweets,25622,Sodepur
The Shaf's Lounge,18583950,Sodepur
Master Chefs,18485690,Sodepur
Penguin Food Centre,18895629,Sodepur
Denzong Kitchen,18773021,Ajoy Nagar
Domino's Pizza,20965,Ajoy Nagar
Blu Orchid,18607141,Ajoy Nagar
Cholo Khai,18672605,Ajoy Nagar
Aminia,18728831,Ajoy Nagar
Copper Cook,18709191,Ajoy Nagar
Hatari,18574359,Ajoy Nagar
Neil's Kitchen,22183,Ajoy Nagar
Shiraz Golden Restaurant,20923,Ajoy Nagar
Red Panda,18404203,Ajoy Nagar
Genuine Broaster Chicken,18471939,Ajoy Nagar
Grill Inn,18733894,Ajoy Nagar
Go Lebanese,23793,Ajoy Nagar
Bawarchi Fast Food,23300,Ajoy Nagar
Hoye Jak,18618364,Ajoy Nagar
Raj Biryani,23484,Ajoy Nagar
Hindusthan Sweets,24100,Ajoy Nagar
Boulevard,18514277,Ajoy Nagar
Yes! Momo,18440219,Ajoy Nagar
Wild Wings Xpress,18670883,Ajoy Nagar
Mio Amore,25340,Ajoy Nagar
Cafe Coffee Day,18311122,Ajoy Nagar
Classic Kitchen,18296322,Ajoy Nagar
Ganguram & Sons,24394,Ajoy Nagar
Gossip,21465,Ajoy Nagar
Open Sesame,20384,Ajoy Nagar
Baskin Robbins,18420501,Ajoy Nagar
Arabian Grill N Wraps,18662186,Ajoy Nagar
Thali - Only Alibaba,18281743,Ajoy Nagar
Haji Ali,21995,Ajoy Nagar
Tea Junction,24280,Ajoy Nagar
Plaite by Bijoli Grill,18134906,Ajoy Nagar
Asia In Box,23865,Ajoy Nagar
Food Miracle,18641099,Ajoy Nagar
Wow! Momo,18747815,Ajoy Nagar
Sonar Sansar,18143256,Ajoy Nagar
Green Chilli,24122,Ajoy Nagar
Lazize,18727217,Ajoy Nagar
Foods Ocean,22853,Ajoy Nagar
Muskan Juice Centre,22856,Ajoy Nagar
Tumi Asbey Bole,21944,Ajoy Nagar
Ambalika Food Plaza,22180,Ajoy Nagar
New Vesselka Authentique,18618046,Ajoy Nagar
The Gourmet Club,18296343,Ajoy Nagar
Kashmiri & More,18669762,Ajoy Nagar
Kiran Fast Food Center & Restaurant,24095,Ajoy Nagar
Casa Mexicana,18799470,Ajoy Nagar
Food Connection,18510607,Ajoy Nagar
Ramdas Sweets,18526068,Ajoy Nagar
Al-Rim,18638374,Ajoy Nagar
Nine 2 Nine,18641165,Ajoy Nagar
Saptaparna,18735498,Ajoy Nagar
Champian Snacks Food,22859,Ajoy Nagar
Mishti Katha,18747834,Ajoy Nagar
Flurys,18747813,Ajoy Nagar
Jalajoga Mishti,18471957,Ajoy Nagar
Biscotti,22744,Ajoy Nagar
The Sugarr & Spice,18128513,Ajoy Nagar
Garden Cafe Takeaway,21968,Ajoy Nagar
Sadarghat,18671271,Ajoy Nagar
Seven Maddox Square,25649,Ajoy Nagar
Only Alibaba,20905,Ajoy Nagar
Coffee World,18313977,Ajoy Nagar
Teekha Tadka,18768658,Ajoy Nagar
Sweta's Bake,25643,Ajoy Nagar
Sip & Sandwich,18420503,Ajoy Nagar
Khawab,20725,Ajoy Nagar
Desi Lane,18343756,Alipore
Sonargaon - Taj Bengal,21461,Alipore
Mamamomo,18608704,Alipore
Naariyal Paani,18800704,Alipore
The Quantum Lounge,18774987,Alipore
Cal 27,18589389,Alipore
Domino's Pizza,18604408,Alipore
Chinoiserie - Taj Bengal,20168,Alipore
Garden Cafe,21462,Alipore
Gupta Brothers,20789,Alipore
Chai Break,23393,Alipore
Souk - Taj Bengal,21685,Alipore
Grill by the Pool - Taj Bengal,21497,Alipore
Kookie Jar,21487,Alipore
Chennai Express,18704548,Alipore
Vadilal Hangout,18796294,Alipore
Quench Cafe,18621423,Alipore
Keventers,18471926,Alipore
Machiners Paradise Cafe,18377096,Alipore
Red Kitchen & Lounge,21352,Alipore
Upper Crust,23704,Alipore
Baskin Robbins,18579422,Alipore
The Junction - Taj Bengal,21471,Alipore
The Promenade Lounge - Taj Bengal,21472,Alipore
Mio Amore ,18623780,Alipore
Paris Cafe,18287249,Alipore
Mama's Recipe,18840428,Alipore
Pet Puja,18589676,Alipore
Drive In Snack Bar,21279,Alipore
The Pink Elephant Restaurant & Lounge,18863218,Alipore
La Patisserie and Deli - Taj Bengal,21474,Alipore
Le Petit Paradis,18595813,Alipore
HFC,18634154,Alipore
Petits Fours,24172,Alipore
Combo Man,18884233,Alipore
Fish N Fry,18884785,Alipore
The French Loaf,21311,Alipore
The Chef's Bowl,18732984,Alipore
A-1 Taj Biryani House,18884289,Alipore
Exotic Eats,18354226,Alipore
Crumb Affair,18645196,Alipore
The Confiserie,24996,Alipore
The Last Course,24886,Alipore
Chocolic,25127,Alipore
The Sugarr & Spice,18017654,Alipore
Beijing Express,18886028,Alipore
Inspirit,18471952,Alipore
Mangio,21608,Alipore
Bonn Tonn Bakery,18134919,Alipore
Pravesh Pani Puri,18548222,Alipore
Vadilal Scoop Shop,18867029,Alipore
Snack Street Cafe,18017655,Alipore
The VanMan,18818426,Alipore
Flurys,23445,Alipore
Biryani Bliss,18633325,Alipore
Kanupriya Gupta,25602,Alipore
Lajawab Pyaare Kebab,18811814,Alipore
Tawa Tamancha,18709736,Alipore
Chez - Pan Oriental Kitchen,18542756,Baghajatin
Sagar Biryani Centre,18249154,Baghajatin
Aahar-E-Kolkata,18784437,Baghajatin
The Flavour of South,18818138,Baghajatin
Cafe Drifter,18573293,Baghajatin
Spicy Treat,21734,Baghajatin
Mio Amore,25324,Baghajatin
Nivedan,22861,Baghajatin
China Blue,18361663,Baghajatin
AB golden FRY,18695152,Baghajatin
Glofood,18766375,Baghajatin
Bawarchi Fast Food,20059,Baghajatin
La Mountain 8848,18653686,Baghajatin
Banglar Heshel ,18581566,Baghajatin
Arshalan Golden Biryani House,18620949,Baghajatin
Tasty Fast Food Centre,18578626,Baghajatin
The Sugarr & Spice,18070828,Baghajatin
Kunnu's kitchen,18601638,Baghajatin
Hullor,18640873,Baghajatin
Deli Food,18663049,Baghajatin
Food Court,18691632,Baghajatin
Bingo,18687559,Baghajatin
Kolkata Fried Chicken & Chinese Cuisine,18749832,Baghajatin
Minn,18755269,Baghajatin
MadGrill Caravan,18883828,Baghajatin
Wow! Momo,21660,Baghajatin
Fuchkawala,18707425,Baghajatin
Nu Sagar,18224039,Baghajatin
Comida Casera,18893952,Baghajatin
Chowman,22846,Ballygunge
6 Ballygunge Place,20002,Ballygunge
Tram Deepo,18354569,Ballygunge
Spice Kraft,18017612,Ballygunge
Nawwarah Fine Dine & Lounge,18377112,Ballygunge
Chili's Grill & Bar,23729,Ballygunge
Mainland China,20928,Ballygunge
The Irish House,24286,Ballygunge
Yauatcha,24503,Ballygunge
I Love Haldiram,21594,Ballygunge
Zam Zam,18707652,Ballygunge
Govinda's,21510,Ballygunge
SBFC Food Funda,18661637,Ballygunge
Rang De Basanti Dhaba,18512962,Ballygunge
Kasturi Restaurant,21829,Ballygunge
Serafina,24504,Ballygunge
Great Wok of China,18757973,Ballygunge
Bombay Brasserie,24205,Ballygunge
Gupta Brothers,24420,Ballygunge
Bohemian,21520,Ballygunge
Melting Pot,18553341,Ballygunge
KFC,23799,Ballygunge
Mrs Wilson's Cafe,18799348,Ballygunge
Glacé Patisserie,18213985,Ballygunge
Mamasan,18696949,Ballygunge
Smoke Shack - ​Radisson Kolkata,22661,Ballygunge
Dhaba Junction,18625485,Ballygunge
Ekdalia Rd.,18666148,Ballygunge
Mama Mia!,20957,Ballygunge
Paris Cafe,23057,Ballygunge
Domino's Pizza,20169,Ballygunge
Sharma Dhaba,21146,Ballygunge
Karma Kettle,18571782,Ballygunge
Mumbai Local,18343731,Ballygunge
The Coffee Bean & Tea Leaf,23890,Ballygunge
Adil Biryani Centre,22833,Ballygunge
Friend's Corner,18797185,Ballygunge
Pizza Hut,23822,Ballygunge
Grub Fast Food,21835,Ballygunge
K19 All Day Dining -​Radisson Kolkata,22660,Ballygunge
Chatar Patar,24831,Ballygunge
Pai's Malgudi,24816,Ballygunge
Teekha,25672,Ballygunge
Azad Hind,24395,Ballygunge
Cafe Je T'aime,18750708,Ballygunge
Balaram Mullick & Radharaman Mullick Sweets,22540,Ballygunge
Sharma Tea,21137,Ballygunge
Wild West Tavern,18354574,Ballygunge
Aajisai,18632696,Ballygunge
Baked N Fried,20803,Ballygunge
Red Hot Chilli Pepper,21519,Ballygunge
Waffle Wallah,18574673,Ballygunge
SNACK 'N' LOVE,18805521,Ballygunge
Kwality,21716,Ballygunge
Raj Hotel & Restaurant,23870,Ballygunge
Prity's Kitchen,18533426,Ballygunge
Bay Bay's,18684690,Ballygunge
Tasty Corner,22866,Ballygunge
Fish Fish,22362,Ballygunge
Ballygunge Dhaba,20710,Ballygunge
Q33,24315,Ballygunge
Cocoa Bakery,18884390,Ballygunge
Chai Break,18386783,Ballygunge
Mad Hatter's,23236,Ballygunge
Crazy 4 Cakes,18361656,Ballygunge
Zee's Coffee Shop,18627029,Ballygunge
Aqua Java Zasu,18625458,Ballygunge
Häagen-Dazs,18281717,Ballygunge
Grab & Grub,18525567,Ballygunge
Batcaves Gourmet Popcorns,18652396,Ballygunge
Soul Cafe,18510854,Ballygunge
Keventers,18354602,Ballygunge
Chopstick,18452234,Ballygunge
The Shack Lounge,18224030,Ballygunge
Deshaj Store & Cafe,18552750,Ballygunge
The Chef's Bowl,18617631,Ballygunge
Coffee World Restaurant,21812,Ballygunge
Eat Good Food,18237056,Ballygunge
Monk's Den,18818069,Ballygunge
Gangotri Sweets & Snacks,22963,Ballygunge
China South,23792,Ballygunge
Masala Kitchen,23801,Ballygunge
Mezze,23800,Ballygunge
Machhli Baba Fries,18568387,Ballygunge
Suswagatam Bar & Restaurant,18685330,Ballygunge
N2ICREAM,18453574,Ballygunge
Ali's Pan,18561927,Ballygunge
Littii Express,18648124,Ballygunge
Wokching,18259425,Ballygunge
Just Biryani,18320016,Ballygunge
Awadh,18655232,Ballygunge
Baskin Robbins,18343738,Ballygunge
Cookie Man,18325262,Ballygunge
Mini Hut,21723,Ballygunge
Desi Streat,23803,Ballygunge
The Cream & Fudge,18744386,Ballygunge
Nirvana - ​Radisson Kolkata,22809,Ballygunge
Cafeccino,23914,Ballygunge
Basmati,18729552,Ballygunge
Biryani Point,18343771,Ballygunge
Suruchi Veg Restaurant,25712,Ballygunge
Flavourbox,18377099,Ballygunge
The Sugar & Spice,18745211,Ballygunge
Fabelle Exquisite Chocolates,18636619,Ballygunge
Gianis Ice Cream,18878630,Ballygunge
Juices & More,24417,Ballygunge
Tara's Kitchen,18593812,Ballygunge
House Of Commons,18748558,Ballygunge
Burgers and Sandwiches,18553674,Ballygunge
Sparkling Bubbles,18676437,Ballygunge
Mio Amore,25266,Ballygunge
Jab We Ate,22131,Ballygunge
Gupta Roll Centre,18809198,Ballygunge
Penny's,18820917,Ballygunge
SFC Food Funda,18452212,Ballygunge
Kulfiano,18635376,Ballygunge
Ashok Pan Shop,23415,Ballygunge
The French Loaf,18520279,Ballygunge
Republic Of Chicken,21816,Ballygunge
Cakes Delight,18635576,Ballygunge
Eat Out At Home,25144,Ballygunge
Nosh,25550,Ballygunge
Stop Over,22110,Ballygunge
Bhikharam Chandmal & Grandsons,21837,Ballygunge
Nicole's,18377074,Ballygunge
Limelight Restaurant,22504,Ballygunge
Gupta Kitchen,18368663,Ballygunge
Gourmet Rasoi,18420494,Ballygunge
The Crumble Story,18592304,Ballygunge
Rollicks ,18598087,Ballygunge
Vagabong Diaries,18652268,Ballygunge
Petuk Ganesh,18671601,Ballygunge
GIICAFO,18682418,Ballygunge
Kwality Wall's Swirl's,24061,Ballygunge
Quarter Plate,25733,Ballygunge
Wake N Bake,18730748,Ballygunge
Aameen Foods,18745219,Ballygunge
Halder Sweets,18222068,Ballygunge
Bakery World,18431449,Ballygunge
Yin Yang,18343770,Ballygunge
Tomo Bystro,18763286,Ballygunge
Food Rocks Café,18249179,Ballygunge
Brewin - ​Radisson Kolkata,22659,Ballygunge
Jagonnather Hari,18790196,Ballygunge
Crepes & Waffles,18638389,Ballygunge
Eats,22617,Ballygunge
Golden Fast Food,23427,Ballygunge
Delhiwaale,18632465,Ballygunge
Super Snacks,18621468,Ballygunge
7 Point Alfaham,18657254,Ballygunge
Bengal Sweets,23119,Ballygunge
Laxmi Narayan Misthanna Bhandar,25047,Ballygunge
Food Singh,18791476,Ballygunge
Short and Sweet,18270253,Ballygunge
Mukherjee Sweets,18361129,Ballygunge
Epicuisine,23839,Ballygunge
Brown's,18555373,Ballygunge
Mimo's Kitchen,18635097,Ballygunge
Anup Hotel,22971,Ballygunge
Bake Flake,25520,Ballygunge
Bawa Fast Food Corner,18755414,Ballygunge
Crazy For Food,18784939,Ballygunge
Yasoda Nimke House,18343766,Ballygunge
Bengal Food Factory,18618766,Ballygunge
Butterfingers By Preetanjali,18880364,Ballygunge
Shudh Veg Food Court,25711,Ballygunge
The Noodle Story,18498770,Ballygunge
The Cream & Fudge Factory,20967,Ballygunge
Cafe Coffee Day,21098,Ballygunge
The Cake Boutique,23489,Ballygunge
Cake by Pooja,18377111,Ballygunge
La Cioccolata - The Choco Studio,18807727,Ballygunge
Simply Corn,18325286,Ballygunge
Calcutta Retro,18354570,Ballygunge
Balaram Mullick & Radharaman Mullick Sweets,22077,Bhawanipur
McDonald's,23307,Bhawanipur
My Big Fat Belly,18343765,Bhawanipur
Baccara,18574357,Bhawanipur
Balwant Singh's Eating House,20754,Bhawanipur
Aloha,18796705,Bhawanipur
The Dugout,24344,Bhawanipur
Apna Dhaba,18390916,Bhawanipur
Kalatmak,18809241,Bhawanipur
Chetty's Corner,18639443,Bhawanipur
Haji Shaheb,25432,Bhawanipur
Amritsari Haveli,18622833,Bhawanipur
Mavericks Cafe,18670923,Bhawanipur
Bombay Kulfi,18646591,Bhawanipur
Kake D Hatti,18823714,Bhawanipur
Jassi Da Dhaba,18819537,Bhawanipur
The Induction,18413748,Bhawanipur
Gupta Brothers,24610,Bhawanipur
The ON Cafe,18662181,Bhawanipur
Sippy,18528454,Bhawanipur
The Litti King,18667493,Bhawanipur
QFC by Fry Hut,18661112,Bhawanipur
Ajanta Hotel,22026,Bhawanipur
Junkiezzz,18681143,Bhawanipur
New Palace,22901,Bhawanipur
Crazzy Momo,18553406,Bhawanipur
Bijoli Grill,20079,Bhawanipur
Skyline Confectioners,25119,Bhawanipur
Eat Smart,18143236,Bhawanipur
Sangu Valley,21286,Bhawanipur
Fast Filling,24429,Bhawanipur
Sharma Tea House,17983779,Bhawanipur
Kitchen Tadka,18747870,Bhawanipur
Parantha Point,18542815,Bhawanipur
Sree Hari Mistanna Bhandar,23456,Bhawanipur
The Sugarr & Spice,20633,Bhawanipur
Annaras,23398,Bhawanipur
Raviz,23662,Bhawanipur
Sharma Snacks Center,23399,Bhawanipur
Bangasree Restaurant,20721,Bhawanipur
Bosphorus Churros & Co.,21049,Bhawanipur
Banchharam's,18559266,Bhawanipur
Mio Amore,23779,Bhawanipur
Anuradha Cafe,25276,Bhawanipur
Vegly,18547511,Bhawanipur
Signaturre By The Sugarr & Spice,18143231,Bhawanipur
Chillz Live Ice Cream,18451105,Bhawanipur
Subway,22473,Bhawanipur
Tripty's Bar & Restaurant,18563891,Bhawanipur
Tandoor Hut,22693,Bhawanipur
K2,18540444,Bhawanipur
Shree Paan Dhaba,18453410,Bhawanipur
Ma.ma Lebanese,24422,Bhawanipur
Cafe Coffee Day,21110,Bhawanipur
Green Palace,21318,Bhawanipur
Arihant's Natural Ice Cream,18856597,Bhawanipur
The Big Boss Cafe,18697656,Bhawanipur
Kandy Crush,18601439,Bhawanipur
Thanco's Natural Ice Cream,18498751,Bhawanipur
Its Kitchen,18783251,Bhawanipur
Sam's Donut Hut,18287726,Bhawanipur
New Saurashtra Nimki House,23049,Bhawanipur
Desi Cuisine,23218,Bhawanipur
Sailendra Sweets,25734,Bhawanipur
Mass Snacks,18663116,Bhawanipur
Sharma Brothers,23397,Bhawanipur
Sip & Sandwich,23621,Bhawanipur
Baskin Robbins,24335,Bhawanipur
Shree Krishna Sweets,23864,Bhawanipur
Dicky's Restaurant,22013,Bhawanipur
Ganguram,23725,Bhawanipur
Vivekananda Cabin,20722,Bhawanipur
Sharma Jalpan,23784,Bhawanipur
Suman Sweet And Snacks,18724340,Bhawanipur
D Chocolatee,23387,Bhawanipur
The Kasturi,23381,Bhawanipur
The Tummy Tuccker,18514281,Bhawanipur
Me and My Cake,18471925,Bhawanipur
Just Baked,21038,Bhawanipur
Tawa,21047,Bhawanipur
Bono Phool,21319,Bhawanipur
Mrityunjay Ghosh & Sons,24192,Bhawanipur
Shree Durga Mistanna Bhandar,24282,Bhawanipur
Thali King,18788753,Bhawanipur
Mitha Namkin,18821525,Bhawanipur
Sugar Shack,18143248,Bhawanipur
Dana Pani,18237079,Bhawanipur
Smokzz Rescro Cafe,18628269,Bhawanipur
Khalsa Dhaba,18791340,Bhawanipur
Wongs Kitchen,18878620,Bhawanipur
Relish,23129,Bhawanipur
Zaikaa By Sonal Doshi,18325279,Bhawanipur
Chocopassion,18774294,Bhawanipur
Jalpan Shop,18690714,Bhawanipur
Sen Mahasay,24535,Bhawanipur
The Fat Panda,18395957,Bhawanipur
Yash Cakes,23125,Bhawanipur
Dakshina Kali Mistanna Bhandar,23403,Bhawanipur
Joyguru Mishtan Bhandar,23400,Bhawanipur
Southern Fried Chicken,18668977,Bhawanipur
Mr.Baker,18710086,Bhawanipur
Da Bong Masala,18728617,Bhawanipur
Kathleen,22996,Bhawanipur
Rashpurna,23401,Bhawanipur
Encrust By Disha Mooljee,25517,Bhawanipur
Akira,18782337,Bhawanipur
Pavni Bakes,18070779,Bhawanipur
Swissyum Concept Foods,18343752,Bhawanipur
Srabani's Kitchen,18287245,Bhawanipur
Pratima's,18343734,Bhawanipur
Abhilasha,18664278,Bhawanipur
Offside Sports Cafe,18377106,Bhawanipur
Balaji Fast Food Center,18822709,Bhawanipur
The Chinese Walkker,18895366,Bhawanipur
Oudh 1590,23273,Desapriya Park
Paranthe Wali Galli,18414428,Desapriya Park
Tamarind,20859,Desapriya Park
Maharaj,18287267,Desapriya Park
Sharma Sweets,23877,Desapriya Park
Magenta Cafe & Store,18529675,Desapriya Park
Codfather,24193,Desapriya Park
Jugal's,24425,Desapriya Park
Machhli Baba Fries,18513005,Desapriya Park
Udipi Home,22543,Desapriya Park
Baskin Robbins,22087,Desapriya Park
Kiaat Villagio,24915,Desapriya Park
Matargashti by Friends Cafe,18673515,Desapriya Park
Zeeshan,18471940,Desapriya Park
Flavours of South,21187,Desapriya Park
Mio Amore,18588330,Desapriya Park
Tarang,25246,Desapriya Park
Salaam Namaste,22509,Desapriya Park
Rollick,21773,Desapriya Park
Maniac,18607099,Desapriya Park
Wasabee,24466,Desapriya Park
Smokaccino,18743044,Desapriya Park
Cafe Bistro,22535,Desapriya Park
Chocolust,24456,Desapriya Park
Tea Junction,24527,Desapriya Park
Vien,18537574,Desapriya Park
Krishna Sweets,23192,Desapriya Park
Drishti,24161,Desapriya Park
Mini Box,22378,Desapriya Park
Kathleen,23018,Desapriya Park
Roasted Grill,18620781,Desapriya Park
Mayer Cabin,22864,Desapriya Park
Sharma Sweets & Snacks,23194,Desapriya Park
Flames,22664,Desapriya Park
Mother's Kitchen,18219511,Desapriya Park
Tandoor Park,20518,Dhakuria
Kabuliwala,18638524,Dhakuria
Marhaba,18519014,Dhakuria
Hungry Tide,23894,Dhakuria
Food Fantasea,18833132,Dhakuria
Bigg Belly Express,18668613,Dhakuria
Moonlight Sonata,23625,Dhakuria
Hot Stuff,18871289,Dhakuria
Hot Tray,21333,Dhakuria
Mio Amore,25282,Dhakuria
Happizzaa,18654741,Dhakuria
Arambagh's Chicken,24681,Dhakuria
Suresh Mistanna Bhander,23904,Dhakuria
GoFo,18701848,Dhakuria
The Korner Cafe,18575300,Dhakuria
Padmaparer Bhuribhoj ,18626946,Dhakuria
Monsoon Hut,21156,Dhakuria
Dish,18741151,Dhakuria
Fish Bar,18162669,Dhakuria
Joy Baba Lokenath Snacks,21058,Dhakuria
Asian Bistro,25114,Dhakuria
Hungry Hunter,22194,Dhakuria
New Mirch Masala,21124,Dhakuria
Khushi South Indian Food Plaza,23220,Dhakuria
Boudir Mistir Dokan,18382557,Dhakuria
Gupta Sweets and Chat Centre,18610970,Dhakuria
Tagore's Kitchen,18692723,Dhakuria
Momose,18808263,Dhakuria
Just Baked,18162648,Dhakuria
Kathleen,21190,Dhakuria
Surandhan,18633540,Dhakuria
Bengal Food Factory,18676389,Dhakuria
Roy Hotel,18639558,Dhakuria
Lepchas Food,18423241,Dhakuria
Taraknath Mistanna Bhandar,18224037,Dhakuria
Flavours,18673825,Dhakuria
Dolly's The Tea Shop,21381,Dhakuria
Saima Restaurant,21668,Elgin
The Bikers Cafe,24342,Elgin
Oh! Calcutta,20974,Elgin
Cafe Mezzuna,23831,Elgin
Fabbrica Della Pizza,25587,Elgin
The Country House,18420478,Elgin
Pizza Hut,18265462,Elgin
Cream Centre,20753,Elgin
Krazy for Chocolates,21543,Elgin
The Belgian Waffle Co.,21441,Elgin
Sumo Dough,18573295,Elgin
Piccadilly Square,18420482,Elgin
Keventers,20720,Elgin
Mythh - HHI,18343753,Elgin
Go Veg,18134922,Elgin
Qabila,18694718,Elgin
Tibetan Delight,22006,Elgin
Kath Koyla,18471941,Elgin
Classic Factory,18676542,Elgin
Momo Plaza,20780,Elgin
Nick 'N' Nack,23249,Elgin
Tyre Patty,23555,Elgin
Belgian Waffle Junction,18682275,Elgin
Hamro Momo,21147,Elgin
Kewpie's,20286,Elgin
Rooftop Top View,22004,Elgin
The French Loaf,20945,Elgin
Noodle MEE,24929,Elgin
Kalash - HHI,21356,Elgin
Sayin Cheese,18809783,Elgin
Chill Maar,24945,Elgin
Fries Before Guys,18682273,Elgin
Giani Ice Cream,18801012,Elgin
Dhadoom,18724519,Elgin
Icy Fusion,24892,Elgin
Chai Break,21573,Elgin
American Waffle House,18706233,Elgin
FNP Cakes,18537760,Elgin
Roffles,18701049,Elgin
Lazeez,21386,Elgin
Nepal Sweets,18249143,Elgin
Mr. Wrappee,23392,Elgin
New Deeya Bati,18452235,Elgin
Privy Ultra Lounge,21588,Elgin
Wah Ji Wah,18659663,Elgin
Frollz,18461734,Elgin
Gelato Vinto ,18524947,Elgin
